dataset,seed,model,calibration,shift,severity,temperature,n_test,accuracy,mean_confidence,confidence_gap,ece,brier,nll,aurc
Wine,9,Random Forest,Raw,Feature masking,0.2,0.04978725350026802,36,0.9722222222222222,0.8027037037035937,-0.16951851851862854,0.1695185185186286,0.1448154340740759,0.30239468788345897,0.020031049590694232
Wine,9,Random Forest,Temperature scaled,Feature masking,0.2,0.04978725350026802,36,0.9722222222222222,0.9995080584523769,0.02728583623015468,0.02728583623015468,0.05557276812391384,0.7680246601918577,0.023401147629909917
Wine,9,Random Forest,Raw,Feature masking,0.3,0.04978725350026802,36,0.8888888888888888,0.752694444444389,-0.1361944444444998,0.14638333333338863,0.2125819644444449,0.39948108468905397,0.03425715425386087
Wine,9,Random Forest,Temperature scaled,Feature masking,0.3,0.04978725350026802,36,0.8888888888888888,0.9994683068311778,0.11057941794228898,0.11057941794228898,0.22012352167038712,1.560529560565259,0.05348725467268678
Wine,9,Random Forest,Raw,Feature masking,0.4,0.04978725350026802,36,0.8611111111111112,0.7103240740740464,-0.15078703703706475,0.1553722222222498,0.24291409604938302,0.45661041877664194,0.036073443976604835
Wine,9,Random Forest,Temperature scaled,Feature masking,0.4,0.04978725350026802,36,0.8611111111111112,0.9622255864252208,0.10111447531410966,0.10111447531410939,0.2163250342706199,1.547020586767799,0.03716881616414234
Wine,9,Random Forest,Raw,Feature masking,0.5,0.04978725350026802,36,0.8055555555555556,0.6239740740740467,-0.18158148148150888,0.22824444444447184,0.30431579876543285,0.5589919029087421,0.04072305489566963
Wine,9,Random Forest,Temperature scaled,Feature masking,0.5,0.04978725350026802,36,0.8055555555555556,0.995121355124749,0.1895657995691934,0.18956579956919373,0.3714644928199474,1.2736047806367026,0.03504325324219625
Wine,9,Gradient Boosting,Raw,Gaussian noise,0.0,0.0854818217746112,36,0.9722222222222222,0.9688274617934088,-0.0033947604288133704,0.048445172419219924,0.05565400261274943,0.09442963179043097,0.0028381975685897267
Wine,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,0.0854818217746112,36,0.9722222222222222,0.9999614736066612,0.027739251384439,0.027739251384439,0.05555566242090172,0.6862031684942651,0.0028381975685897267
Wine,9,Gradient Boosting,Raw,Gaussian noise,0.25,0.0854818217746112,36,1.0,0.9628739400016068,-0.037126059998393246,0.03712605999839335,0.014822239181613624,0.042302617283798874,0.0
Wine,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,0.0854818217746112,36,1.0,0.9999774899513727,-2.2510048627299994e-05,2.2510048627299994e-05,3.642291118370538e-08,2.251915927291685e-05,0.0
Wine,9,Gradient Boosting,Raw,Gaussian noise,0.5,0.0854818217746112,36,0.9166666666666666,0.9456513231749675,0.028984656508300843,0.058317188575420564,0.12925577452035764,0.20501864184906587,0.012188790654855891
Wine,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,0.0854818217746112,36,0.9166666666666666,0.9999999624287486,0.08333329576208193,0.08333329576208193,0.16666661013968223,1.6975979139206983,0.011310000132343585
Wine,9,Gradient Boosting,Raw,Gaussian noise,1.0,0.0854818217746112,36,0.6666666666666666,0.8785187351684459,0.2118520685017793,0.2588864338273494,0.5063719600248482,0.9774285751536347,0.2139170172151823
Wine,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,0.0854818217746112,36,0.6666666666666666,0.9831743000639247,0.31650763339725807,0.34214481423455295,0.6632117193425718,6.386834915310336,0.19394766504755426
Wine,9,Gradient Boosting,Raw,Gaussian noise,1.5,0.0854818217746112,36,0.75,0.8574355229181694,0.10743552291816938,0.1415936315470479,0.4056537123389672,0.8376776679798172,0.25621033831349455
Wine,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,0.0854818217746112,36,0.75,0.9982485989424608,0.24824859894246076,0.24824859894246076,0.49485445463773964,5.03039390844813,0.19395682328625716
Wine,9,Gradient Boosting,Raw,Gaussian noise,2.0,0.0854818217746112,36,0.5833333333333334,0.8505474874635763,0.26721415413024296,0.38353701293207865,0.6851261617305917,1.5830630957099674,0.4279306501247546
Wine,9,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,0.0854818217746112,36,0.5833333333333334,0.9991863685375427,0.41585303520420935,0.41585303520420935,0.8324853671756857,8.992511384977691,0.3840716475373037
Wine,9,Gradient Boosting,Raw,Feature masking,0.0,0.0854818217746112,36,0.9722222222222222,0.9688274617934088,-0.0033947604288133704,0.048445172419219924,0.05565400261274943,0.09442963179043097,0.0028381975685897267
Wine,9,Gradient Boosting,Temperature scaled,Feature masking,0.0,0.0854818217746112,36,0.9722222222222222,0.9999614736066612,0.027739251384439,0.027739251384439,0.05555566242090172,0.6862031684942651,0.0028381975685897267
Wine,9,Gradient Boosting,Raw,Feature masking,0.1,0.0854818217746112,36,0.9722222222222222,0.954832941821102,-0.0173892804011202,0.04638579441125854,0.026724641513360445,0.05691814491905892,0.0003858024691358026
Wine,9,Gradient Boosting,Temperature scaled,Feature masking,0.1,0.0854818217746112,36,0.9722222222222222,0.9927375418777429,0.02051531965552067,0.020592372173387993,0.03041726876253122,0.03745069067961988,0.0003858024691358026
Wine,9,Gradient Boosting,Raw,Feature masking,0.2,0.0854818217746112,36,0.9722222222222222,0.9298642203589692,-0.042358001863253,0.08821974958595344,0.08917380475424386,0.2812726853430229,0.025252999481761768
Wine,9,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.0854818217746112,36,0.9722222222222222,0.9996526796145339,0.027430457392311647,0.027430457392311647,0.055562524004564934,0.7678774396710922,0.01702585141005745
Wine,9,Gradient Boosting,Raw,Feature masking,0.3,0.0854818217746112,36,0.9166666666666666,0.9271286792525285,0.01046201258586188,0.11401297881036589,0.15520738815225943,0.34786006010548354,0.026712265553141407
Wine,9,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.0854818217746112,36,0.9166666666666666,0.9923625121820633,0.07569584551539665,0.09047844286984212,0.16962575620609177,1.6750985774442892,0.04206941526571692
Wine,9,Gradient Boosting,Raw,Feature masking,0.4,0.0854818217746112,36,0.8333333333333334,0.8959967254849727,0.0626633921516393,0.11509701889756424,0.19513068610143722,0.3513534678076284,0.030250089914086686
Wine,9,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.0854818217746112,36,0.8333333333333334,0.9861075538334652,0.15277422050013179,0.15277422050013187,0.2916687707606167,1.887711740526672,0.03162164863858658
Wine,9,Gradient Boosting,Raw,Feature masking,0.5,0.0854818217746112,36,0.8888888888888888,0.7894539750263897,-0.09943491386249914,0.14372567207877573,0.21192031089756924,0.38090427459402504,0.03021615337481015
Wine,9,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.0854818217746112,36,0.8888888888888888,0.9646890930294896,0.07580020414060074,0.1221652053430448,0.20585079703925865,1.2935772149958678,0.03147877963743641
Wine,10,Logistic Regression,Raw,Gaussian noise,0.0,0.04978738651119572,36,0.9722222222222222,0.9167983670128491,-0.055423855209373096,0.08920686457062235,0.058237368568837704,0.11623051563949366,0.0019964467268388845
Wine,10,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.04978738651119572,36,0.9722222222222222,0.9993305663013987,0.027108344079176505,0.027108344079176505,0.055582945662119375,0.2916199131498124,0.0019964467268388845
Wine,10,Logistic Regression,Raw,Gaussian noise,0.25,0.04978738651119572,36,0.9722222222222222,0.9157597090433589,-0.056462513178863305,0.08546922197611101,0.049683098004469364,0.11067862012121354,0.0011794532627865965
Wine,10,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.04978738651119572,36,0.9722222222222222,0.9878611429833184,0.015638920761096187,0.03941321071774033,0.06464997562326047,0.14617256774041296,0.0011794532627865965
Wine,10,Logistic Regression,Raw,Gaussian noise,0.5,0.04978738651119572,36,0.9166666666666666,0.9073563371092553,-0.00931032955741129,0.0797723292299892,0.13710937492301498,0.24498352476892077,0.02133966237215273
Wine,10,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.04978738651119572,36,0.9166666666666666,0.998096732776437,0.08143006610977033,0.08521205403779139,0.16687651198633385,1.5783490783383534,0.041009374551862335
Wine,10,Logistic Regression,Raw,Gaussian noise,1.0,0.04978738651119572,36,0.8333333333333334,0.895164163618872,0.061830830285538596,0.157695361472639,0.25587866486599997,0.48775366105924967,0.05413166648213538
Wine,10,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.04978738651119572,36,0.8333333333333334,0.9999040852944291,0.16657075196109572,0.16657075196109572,0.33295033580427924,3.551864011699502,0.12189317264724044
Wine,10,Logistic Regression,Raw,Gaussian noise,1.5,0.04978738651119572,36,0.6944444444444444,0.8814356748251754,0.18699123038073096,0.25507551342401447,0.4723181891796083,1.2517740076632646,0.15383219824804484
Wine,10,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.04978738651119572,36,0.6944444444444444,0.9962988550355372,0.30185441059109275,0.30864966762581003,0.61073339466974,6.674254120152994,0.15702493938770606
Wine,10,Logistic Regression,Raw,Gaussian noise,2.0,0.04978738651119572,36,0.6111111111111112,0.9039898922515525,0.2928787811404413,0.3359446861204291,0.6063932997104713,1.656144526880646,0.2567339729997111
Wine,10,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.04978738651119572,36,0.6111111111111112,0.9887993735950905,0.37768826248397935,0.3776882624839795,0.7420312805025796,9.058499016564163,0.2927527761944471
Wine,10,Logistic Regression,Raw,Feature masking,0.0,0.04978738651119572,36,0.9722222222222222,0.9167983670128491,-0.055423855209373096,0.08920686457062235,0.058237368568837704,0.11623051563949366,0.0019964467268388845
Wine,10,Logistic Regression,Temperature scaled,Feature masking,0.0,0.04978738651119572,36,0.9722222222222222,0.9993305663013987,0.027108344079176505,0.027108344079176505,0.055582945662119375,0.2916199131498124,0.0019964467268388845
Wine,10,Logistic Regression,Raw,Feature masking,0.1,0.04978738651119572,36,0.9444444444444444,0.9025109965012251,-0.04193344794321929,0.09087555230024356,0.06114416429373753,0.13182050991188762,0.0015652557319223992
Wine,10,Logistic Regression,Temperature scaled,Feature masking,0.1,0.04978738651119572,36,0.9444444444444444,0.9857897682738819,0.04134532382943745,0.04134532382943769,0.06880239855082583,0.2483288818226787,0.0015652557319223992
Wine,10,Logistic Regression,Raw,Feature masking,0.2,0.04978738651119572,36,0.9722222222222222,0.8776711972022047,-0.09455102502001755,0.09455102502001747,0.08848907559464812,0.1891296933531232,0.006486090803871726
Wine,10,Logistic Regression,Temperature scaled,Feature masking,0.2,0.04978738651119572,36,0.9722222222222222,0.9999988764449357,0.02777665422271347,0.02777665422271347,0.05555555560499741,0.7675294878988149,0.040078143473572435
Wine,10,Logistic Regression,Raw,Feature masking,0.3,0.04978738651119572,36,0.9166666666666666,0.8415715655559595,-0.07509510111070716,0.08450151675997618,0.16813236407947585,0.2873860661385217,0.027529259017193698
Wine,10,Logistic Regression,Temperature scaled,Feature masking,0.3,0.04978738651119572,36,0.9166666666666666,0.99512099977075,0.07845433310408334,0.08798070962094855,0.16829416291717925,1.5867881196825122,0.06991701885367645
Wine,10,Logistic Regression,Raw,Feature masking,0.4,0.04978738651119572,36,0.9166666666666666,0.8293491427988942,-0.08731752386777247,0.11535141897240254,0.1431470675350507,0.2836628547188488,0.014226104663166633
Wine,10,Logistic Regression,Temperature scaled,Feature masking,0.4,0.04978738651119572,36,0.9166666666666666,0.9829242786631558,0.06625761199648916,0.06625761199648916,0.13299691586226625,0.870644450750363,0.026577047619535398
Wine,10,Logistic Regression,Raw,Feature masking,0.5,0.04978738651119572,36,0.8611111111111112,0.7596437526065163,-0.10146735850459487,0.16410355914471447,0.22492485116428396,0.40784620236253166,0.02865203794575219
Wine,10,Logistic Regression,Temperature scaled,Feature masking,0.5,0.04978738651119572,36,0.8611111111111112,0.9898047368011689,0.1286936256900577,0.13543550149399197,0.26737218716271677,2.0640322311767427,0.027507694735985348
Wine,10,Random Forest,Raw,Gaussian noise,0.0,0.049787346638249214,36,1.0,0.8408606701938952,-0.1591393298061048,0.15913932980610485,0.07844126417346053,0.18944878751546565,0.0
Wine,10,Random Forest,Temperature scaled,Gaussian noise,0.0,0.049787346638249214,36,1.0,0.9998605211061578,-0.00013947889384224865,0.00013947889384224865,4.965557632441551e-07,0.00013960318685623873,0.0
Wine,10,Random Forest,Raw,Gaussian noise,0.25,0.049787346638249214,36,1.0,0.8188156084655809,-0.18118439153441912,0.18118439153441915,0.09521191742672422,0.22100302468580205,0.0
Wine,10,Random Forest,Temperature scaled,Gaussian noise,0.25,0.049787346638249214,36,1.0,0.9984294122540054,-0.0015705877459946116,0.0015705877459946116,0.00013269508540884019,0.0016048626217837227,0.0
Wine,10,Random Forest,Raw,Gaussian noise,0.5,0.049787346638249214,36,0.8888888888888888,0.7598792768959437,-0.12900961199294514,0.15227751322751318,0.20433779404551944,0.37157987955660715,0.03068512884378562
Wine,10,Random Forest,Temperature scaled,Gaussian noise,0.5,0.049787346638249214,36,0.8888888888888888,0.993943361074175,0.10505447218528619,0.10505447218528616,0.20694025185493492,1.548848023943678,0.028444342393853746
Wine,10,Random Forest,Raw,Gaussian noise,1.0,0.049787346638249214,36,0.8888888888888888,0.6241383597883599,-0.264750529100529,0.2758235449735449,0.3209536711587021,0.5652469776664535,0.07230066835683101
Wine,10,Random Forest,Temperature scaled,Gaussian noise,1.0,0.049787346638249214,36,0.8888888888888888,0.9801701301856931,0.09128124129680426,0.11553510150893731,0.205098568693217,1.1362150605427,0.088196233167837
Wine,10,Random Forest,Raw,Gaussian noise,1.5,0.049787346638249214,36,0.6666666666666666,0.5725471781305115,-0.09411948853615515,0.21085493827160495,0.4925495220744101,0.8195124417721309,0.22956772225550168
Wine,10,Random Forest,Temperature scaled,Gaussian noise,1.5,0.049787346638249214,36,0.6666666666666666,0.9489221189241805,0.2822554522575139,0.3786443473930212,0.6921383147359188,4.366006727560669,0.2413492280826359
Wine,10,Random Forest,Raw,Gaussian noise,2.0,0.049787346638249214,36,0.6388888888888888,0.5611195767195769,-0.07776931216931193,0.2308417989417989,0.553844705302763,0.922858360168244,0.36939358174451437
Wine,10,Random Forest,Temperature scaled,Gaussian noise,2.0,0.049787346638249214,36,0.6388888888888888,0.9502252062175681,0.3113363173286793,0.3684859276226188,0.6864107619274625,4.866653155634203,0.3493725077472881
Wine,10,Random Forest,Raw,Feature masking,0.0,0.049787346638249214,36,1.0,0.8408606701938951,-0.1591393298061049,0.15913932980610487,0.07844126417346053,0.18944878751546568,0.0
Wine,10,Random Forest,Temperature scaled,Feature masking,0.0,0.049787346638249214,36,1.0,0.9998605211061578,-0.00013947889384224865,0.00013947889384224865,4.965557632441551e-07,0.00013960318685623873,0.0
Wine,10,Random Forest,Raw,Feature masking,0.1,0.049787346638249214,36,0.9444444444444444,0.7972092592591788,-0.14723518518526557,0.2030561728395867,0.1296249498535926,0.2669002953900054,0.003175899989625481
Wine,10,Random Forest,Temperature scaled,Feature masking,0.1,0.049787346638249214,36,0.9444444444444444,0.9972311854777582,0.05278674103331382,0.05278674103331393,0.10105206295898798,0.3302479694461826,0.004988112940951333
Wine,10,Random Forest,Raw,Feature masking,0.2,0.049787346638249214,36,0.9444444444444444,0.7596016754849819,-0.1848427689594625,0.1848427689594626,0.15302834039416735,0.31298940359603244,0.007524683124580342
Wine,10,Random Forest,Temperature scaled,Feature masking,0.2,0.049787346638249214,36,0.9444444444444444,0.9888458786398228,0.04440143419537834,0.06488774542070416,0.11514523613540163,0.2701254525674657,0.003175899989625481
Wine,10,Random Forest,Raw,Feature masking,0.3,0.049787346638249214,36,0.8055555555555556,0.6988493827160229,-0.10670617283953265,0.1316178130511727,0.2541618503748521,0.45224541840004373,0.03488481651755842
Wine,10,Random Forest,Temperature scaled,Feature masking,0.3,0.049787346638249214,36,0.8055555555555556,0.9603205380084066,0.15476498245285097,0.17009448363811636,0.3097177265568088,1.2056857942783372,0.031412421386666556
Wine,10,Random Forest,Raw,Feature masking,0.4,0.049787346638249214,36,0.8611111111111112,0.6879720458553792,-0.17313906525573197,0.18649338624338624,0.28314323769547317,0.5148727033571414,0.04417792327251023
Wine,10,Random Forest,Temperature scaled,Feature masking,0.4,0.049787346638249214,36,0.8611111111111112,0.9702799341680044,0.10916882305689324,0.15517110415902174,0.28524208021761127,1.841428785983342,0.03855390464556796
Wine,10,Random Forest,Raw,Feature masking,0.5,0.049787346638249214,36,0.7777777777777778,0.6297718694885363,-0.14800590828924154,0.21104594356261025,0.33523485585509927,0.5830170736873639,0.08702081129429931
Wine,10,Random Forest,Temperature scaled,Feature masking,0.5,0.049787346638249214,36,0.7777777777777778,0.9732751587437833,0.19549738096600555,0.20668878710598854,0.39184796143034306,1.9268921658526308,0.08307202478278879
Wine,10,Gradient Boosting,Raw,Gaussian noise,0.0,0.24311068024798257,36,0.9722222222222222,0.9651593148347182,-0.007062907387504036,0.04032682163190496,0.026885676886093918,0.05191100452033519,0.0003858024691358026
Wine,10,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,0.24311068024798257,36,0.9722222222222222,0.9948747887341766,0.022652566511954353,0.023968930918295276,0.03915417854471086,0.051430316368317866,0.0003858024691358026
Wine,10,Gradient Boosting,Raw,Gaussian noise,0.25,0.24311068024798257,36,0.9444444444444444,0.9567003201901796,0.012255875745735167,0.06965991874206653,0.07290675752570605,0.11616064537014593,0.003175899989625481
Wine,10,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,0.24311068024798257,36,0.9444444444444444,0.9977695521809495,0.05332510773650512,0.05332510773650512,0.1071281968958331,0.2744220336196947,0.003175899989625481
Wine,10,Gradient Boosting,Raw,Gaussian noise,0.5,0.24311068024798257,36,0.8333333333333334,0.9312199103653391,0.09788657703200576,0.14774975299450205,0.29921841714272684,0.5574592748544486,0.05812027045807694
Wine,10,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,0.24311068024798257,36,0.8333333333333334,0.9931527894456507,0.1598194561123173,0.15981945611231702,0.3257918293911486,1.9645638997043287,0.05738912051017507
Wine,10,Gradient Boosting,Raw,Gaussian noise,1.0,0.24311068024798257,36,0.75,0.8846832641928495,0.13468326419284948,0.16362788855200816,0.40628628017957946,0.8097924407285368,0.1276963251828327
Wine,10,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,0.24311068024798257,36,0.75,0.9773942401584941,0.22739424015849408,0.2544715344266544,0.485377627388965,2.803832312984179,0.13553693364844116
Wine,10,Gradient Boosting,Raw,Gaussian noise,1.5,0.24311068024798257,36,0.6111111111111112,0.8591061282096746,0.24799501709856342,0.24986557457997385,0.637937997581404,1.418317653791773,0.21268243352446783
Wine,10,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,0.24311068024798257,36,0.6111111111111112,0.9808884542812716,0.3697773431701604,0.38787894608095985,0.7667706997594129,5.175585842220011,0.22797862908074062
Wine,10,Gradient Boosting,Raw,Gaussian noise,2.0,0.24311068024798257,36,0.5833333333333334,0.8651704581853197,0.2818371248519863,0.3082581372812574,0.707089591780176,1.8137796527841223,0.4175465137500749
Wine,10,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,0.24311068024798257,36,0.5833333333333334,0.9733670048638573,0.39003367153052393,0.4086344912071219,0.7996773529570056,6.396317188940836,0.39311092071873377
Wine,10,Gradient Boosting,Raw,Feature masking,0.0,0.24311068024798257,36,0.9722222222222222,0.9651593148347182,-0.007062907387504036,0.04032682163190496,0.026885676886093918,0.05191100452033519,0.0003858024691358026
Wine,10,Gradient Boosting,Temperature scaled,Feature masking,0.0,0.24311068024798257,36,0.9722222222222222,0.9948747887341766,0.022652566511954353,0.023968930918295276,0.03915417854471086,0.051430316368317866,0.0003858024691358026
Wine,10,Gradient Boosting,Raw,Feature masking,0.1,0.24311068024798257,36,0.8888888888888888,0.9402531174990371,0.05136422861014822,0.11270279116219614,0.15611525280988578,0.25100012823813855,0.012326214427337136
Wine,10,Gradient Boosting,Temperature scaled,Feature masking,0.1,0.24311068024798257,36,0.8888888888888888,0.990551320621223,0.10166243173233414,0.10166243173233412,0.20624110078886937,0.7486912199360705,0.01153256363368634
Wine,10,Gradient Boosting,Raw,Feature masking,0.2,0.24311068024798257,36,0.9166666666666666,0.9334550513738562,0.016788384707189574,0.0793642926618203,0.10667538120316768,0.16856500953219472,0.006088502320119968
Wine,10,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.24311068024798257,36,0.9166666666666666,0.9776498709820908,0.060983204315424144,0.07731051630454791,0.1295377022980816,0.3876070426089784,0.006088502320119968
Wine,10,Gradient Boosting,Raw,Feature masking,0.3,0.24311068024798257,36,0.7777777777777778,0.9216236076395931,0.14384582986181527,0.19520443345195407,0.35655490221865915,0.5740262938072237,0.05666576444999467
Wine,10,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.24311068024798257,36,0.7777777777777778,0.9869156304252693,0.20913785264749152,0.23248643400756766,0.4466571354091551,1.993695775747818,0.05798851577274599
Wine,10,Gradient Boosting,Raw,Feature masking,0.4,0.24311068024798257,36,0.6944444444444444,0.8901574271978883,0.19571298275344384,0.19571298275344393,0.4275693245804219,0.7582086390764506,0.08657017653600743
Wine,10,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.24311068024798257,36,0.6944444444444444,0.979907637752672,0.28546319330822756,0.28546319330822756,0.5774179046426354,2.604822355894088,0.08734657405153538
Wine,10,Gradient Boosting,Raw,Feature masking,0.5,0.24311068024798257,36,0.6666666666666666,0.8631294582137079,0.19646279154704127,0.2023829454153456,0.4723491932626993,0.7853922651440869,0.136425691825152
Wine,10,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.24311068024798257,36,0.6666666666666666,0.9676823347018809,0.3010156680352143,0.30101566803521473,0.5900740615677943,2.5800990763707192,0.1293855542212889
Wine,11,Logistic Regression,Raw,Gaussian noise,0.0,0.049787288452427296,36,0.9722222222222222,0.9407490333433225,-0.031473188878899716,0.03147318887889979,0.04424544909938408,0.08768950353257256,0.0011794532627865965
Wine,11,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787288452427296,36,0.9722222222222222,0.9999998227579303,0.027777600535708102,0.027777600535708102,0.055555472079392515,0.39170739443425945,0.0011794532627865965
Wine,11,Logistic Regression,Raw,Gaussian noise,0.25,0.049787288452427296,36,0.9166666666666666,0.9389581476062178,0.022291480939551134,0.07536662910790923,0.06790128120221141,0.11220872224046337,0.003561702458761284
Wine,11,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787288452427296,36,0.9166666666666666,0.9939909643623446,0.07732429769567795,0.07732429769567789,0.14410790276284285,0.7712494237720872,0.003561702458761284
Wine,11,Logistic Regression,Raw,Gaussian noise,0.5,0.049787288452427296,36,0.9166666666666666,0.9220118378225544,0.005345171155887729,0.09120062725563885,0.09895144606851274,0.15573623764997782,0.006882153113770762
Wine,11,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787288452427296,36,0.9166666666666666,0.9999885028344361,0.08332183616776945,0.08332183616776945,0.16666600899004852,1.3092957055363188,0.006882153113770762
Wine,11,Logistic Regression,Raw,Gaussian noise,1.0,0.049787288452427296,36,0.8333333333333334,0.8907856768857056,0.057452343552372276,0.11618565030072871,0.2703690284289506,0.49110457079635744,0.06100082336169014
Wine,11,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787288452427296,36,0.8333333333333334,0.9998442997255997,0.16651096639226637,0.16651096639226637,0.3330237774010796,4.102294034029991,0.1474241288460888
Wine,11,Logistic Regression,Raw,Gaussian noise,1.5,0.049787288452427296,36,0.7222222222222222,0.9221909252023297,0.1999687029801075,0.2123795488265373,0.4386828989847283,0.9146586046885908,0.12194324377960583
Wine,11,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787288452427296,36,0.7222222222222222,0.9985798808181082,0.276357658595886,0.276357658595886,0.5519029096915504,6.591407010688678,0.23788038730628472
Wine,11,Logistic Regression,Raw,Gaussian noise,2.0,0.049787288452427296,36,0.6111111111111112,0.8738648853592087,0.26275377424809754,0.3034697229707659,0.6228330094403836,2.4310237303992905,0.2756157163148063
Wine,11,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.049787288452427296,36,0.6111111111111112,0.9964645014095466,0.3853533902984354,0.3853533902984353,0.7729492926469407,9.275563651148472,0.2570428218429745
Wine,11,Logistic Regression,Raw,Feature masking,0.0,0.049787288452427296,36,0.9722222222222222,0.9407490333433225,-0.031473188878899716,0.03147318887889979,0.04424544909938408,0.08768950353257256,0.0011794532627865965
Wine,11,Logistic Regression,Temperature scaled,Feature masking,0.0,0.049787288452427296,36,0.9722222222222222,0.9999998227579303,0.027777600535708102,0.027777600535708102,0.055555472079392515,0.39170739443425945,0.0011794532627865965
Wine,11,Logistic Regression,Raw,Feature masking,0.1,0.049787288452427296,36,0.9166666666666666,0.9147890912167287,-0.0018775754499379405,0.07816165898601282,0.07672695458871802,0.13610057187242924,0.0044034533005121255
Wine,11,Logistic Regression,Temperature scaled,Feature masking,0.1,0.049787288452427296,36,0.9166666666666666,0.9919648882209056,0.07529822155423893,0.07529822155423874,0.13917392547073915,0.7084920057828014,0.0044034533005121255
Wine,11,Logistic Regression,Raw,Feature masking,0.2,0.049787288452427296,36,1.0,0.8631639688698858,-0.13683603113011422,0.13683603113011414,0.08597310307920918,0.16946299431811188,0.0
Wine,11,Logistic Regression,Temperature scaled,Feature masking,0.2,0.049787288452427296,36,1.0,0.9928942710019896,-0.00710572899801043,0.007105728998010501,0.002097864443622266,0.007696927040578981,0.0
Wine,11,Logistic Regression,Raw,Feature masking,0.3,0.049787288452427296,36,0.8888888888888888,0.8827271823005866,-0.006161706588302285,0.07683915338864833,0.12485589215296376,0.2111279998803737,0.009822757236379945
Wine,11,Logistic Regression,Temperature scaled,Feature masking,0.3,0.049787288452427296,36,0.8888888888888888,0.999794772192907,0.11090588330401818,0.11090588330401818,0.2221011510439049,1.4003238651396255,0.00972035068236049
Wine,11,Logistic Regression,Raw,Feature masking,0.4,0.049787288452427296,36,0.8333333333333334,0.8568661449586003,0.02353281162526688,0.1513842825546515,0.18018439891664453,0.30562505937582984,0.02649395920164049
Wine,11,Logistic Regression,Temperature scaled,Feature masking,0.4,0.049787288452427296,36,0.8333333333333334,0.9975202735363184,0.16418694020298508,0.16418694020298508,0.3236320223560821,2.4232488675200363,0.022556714114506635
Wine,11,Logistic Regression,Raw,Feature masking,0.5,0.049787288452427296,36,0.9166666666666666,0.7588877804367161,-0.1577788862299505,0.1811715027926459,0.1853584871183208,0.3409504005670757,0.01683196840814328
Wine,11,Logistic Regression,Temperature scaled,Feature masking,0.5,0.049787288452427296,36,0.9166666666666666,0.976668810521033,0.06000214385436642,0.10534275093366502,0.17903612508285244,0.7755573744221333,0.018126956100189797
Wine,11,Random Forest,Raw,Gaussian noise,0.0,0.04978737644528947,36,0.9444444444444444,0.8273171957671958,-0.11712724867724866,0.1515013227513227,0.10175784139077854,0.22394062114945001,0.004834644295428611
Wine,11,Random Forest,Temperature scaled,Gaussian noise,0.0,0.04978737644528947,36,0.9444444444444444,0.9859164135598498,0.041471969115405405,0.06525356206772384,0.10804641127217288,0.40906305699678236,0.004834644295428611
Wine,11,Random Forest,Raw,Gaussian noise,0.25,0.04978737644528947,36,0.8888888888888888,0.8149013227512198,-0.07398756613766899,0.19678386243396545,0.12743285849837557,0.2587630104417703,0.00908993885650274
Wine,11,Random Forest,Temperature scaled,Gaussian noise,0.25,0.04978737644528947,36,0.8888888888888888,0.9833763209938913,0.09448743210500243,0.09448743210500246,0.16648209662040792,0.7931476779741655,0.009931689698253582
Wine,11,Random Forest,Raw,Gaussian noise,0.5,0.04978737644528947,36,0.8888888888888888,0.7629952380952382,-0.12589365079365067,0.12589365079365084,0.20518102678760392,0.3912663406263921,0.04910289671709054
