dataset,seed,model,calibration,shift,severity,temperature,n_test,coverage,risk
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.0,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.0,1.020665286945125,114,0.7000000000000001,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.0,1.020665286945125,114,0.8,0.010869565217391304
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.0,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.0,1.020665286945125,114,1.0,0.043859649122807015
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,0.7000000000000001,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,0.8,0.010869565217391304
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,1.0,0.043859649122807015
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,0.7000000000000001,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,0.8,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,1.0,0.07894736842105263
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,0.7000000000000001,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,0.8,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,1.0,0.07894736842105263
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,0.6,0.014492753623188406
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,0.7000000000000001,0.0125
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,0.8,0.010869565217391304
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,0.9,0.04854368932038835
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,1.0,0.08771929824561403
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,0.6,0.014492753623188406
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,0.7000000000000001,0.0125
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,0.8,0.010869565217391304
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,0.9,0.04854368932038835
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,1.0,0.08771929824561403
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,0.6,0.014492753623188406
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,0.7000000000000001,0.0375
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,0.8,0.05434782608695652
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,0.9,0.0970873786407767
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,1.0,0.14912280701754385
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,0.6,0.014492753623188406
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,0.7000000000000001,0.0375
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,0.8,0.05434782608695652
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,0.9,0.0970873786407767
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,1.0,0.14912280701754385
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,0.30000000000000004,0.02857142857142857
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,0.4,0.043478260869565216
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,0.5,0.03508771929824561
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,0.6,0.08695652173913043
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,0.7000000000000001,0.1
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,0.8,0.11956521739130435
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,0.9,0.14563106796116504
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,1.0,0.16666666666666666
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,0.30000000000000004,0.02857142857142857
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,0.4,0.043478260869565216
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,0.5,0.03508771929824561
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,0.6,0.08695652173913043
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,0.7000000000000001,0.1
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,0.8,0.11956521739130435
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,0.9,0.14563106796116504
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,1.0,0.16666666666666666
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,0.2,0.08695652173913043
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,0.30000000000000004,0.05714285714285714
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,0.4,0.06521739130434782
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,0.5,0.07017543859649122
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,0.6,0.10144927536231885
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,0.7000000000000001,0.1375
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,0.8,0.1956521739130435
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,0.9,0.24271844660194175
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,1.0,0.2894736842105263
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,0.2,0.08695652173913043
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,0.30000000000000004,0.05714285714285714
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,0.4,0.06521739130434782
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,0.5,0.07017543859649122
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,0.6,0.10144927536231885
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,0.7000000000000001,0.1375
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,0.8,0.1956521739130435
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,0.9,0.24271844660194175
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,1.0,0.2894736842105263
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,0.7000000000000001,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,0.8,0.010869565217391304
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,1.0,0.043859649122807015
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,0.7000000000000001,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,0.8,0.010869565217391304
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,1.0,0.043859649122807015
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,0.7000000000000001,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,0.8,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,1.0,0.043859649122807015
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,0.7000000000000001,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,0.8,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,1.0,0.043859649122807015
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,0.7000000000000001,0.0125
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,0.8,0.010869565217391304
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,1.0,0.043859649122807015
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,0.4,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,0.5,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,0.6,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,0.7000000000000001,0.0125
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,0.8,0.010869565217391304
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,0.9,0.009708737864077669
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,1.0,0.043859649122807015
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,0.30000000000000004,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,0.4,0.021739130434782608
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,0.5,0.017543859649122806
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,0.6,0.014492753623188406
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,0.7000000000000001,0.0125
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,0.8,0.010869565217391304
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,0.9,0.019417475728155338
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,1.0,0.043859649122807015
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.3,1.020665286945125,114,0.1,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.3,1.020665286945125,114,0.2,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.3,1.020665286945125,114,0.30000000000000004,0.0
