dataset,seed,model,calibration,shift,severity,temperature,n_test,bin,bin_lower,bin_upper,count,bin_confidence,bin_accuracy
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.8466058217496742,360,8,0.5333333333333333,0.6,12,0.5720722957538874,0.5
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.8466058217496742,360,9,0.6,0.6666666666666666,14,0.6363803480406889,0.6428571428571429
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.8466058217496742,360,10,0.6666666666666666,0.7333333333333333,9,0.7006637247969912,0.4444444444444444
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.8466058217496742,360,11,0.7333333333333333,0.8,14,0.7672494701737127,0.8571428571428571
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.8466058217496742,360,12,0.8,0.8666666666666667,21,0.8324156004492431,0.9523809523809523
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.8466058217496742,360,13,0.8666666666666667,0.9333333333333333,21,0.8998780528464321,0.9047619047619048
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.8466058217496742,360,14,0.9333333333333333,1.0,243,0.9905832900893355,0.9917695473251029
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,3,0.2,0.26666666666666666,5,0.246734913672039,0.0
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,4,0.26666666666666666,0.3333333333333333,11,0.3027004714593595,0.45454545454545453
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,5,0.3333333333333333,0.4,13,0.3676446572832011,0.3076923076923077
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,6,0.4,0.4666666666666667,16,0.4403838399137844,0.5
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,7,0.4666666666666667,0.5333333333333333,18,0.5012347220230593,0.6111111111111112
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,8,0.5333333333333333,0.6,19,0.5737389047263434,0.5789473684210527
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,9,0.6,0.6666666666666666,15,0.6429584582843415,0.8
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,10,0.6666666666666666,0.7333333333333333,23,0.7044070373832195,0.7391304347826086
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,11,0.7333333333333333,0.8,26,0.7718505269421878,0.7307692307692307
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,12,0.8,0.8666666666666667,23,0.8350799150094589,0.782608695652174
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,13,0.8666666666666667,0.9333333333333333,31,0.9063526271489797,0.8387096774193549
Digits,7,Gradient Boosting,Raw,Feature masking,0.3,0.8466058217496742,360,14,0.9333333333333333,1.0,160,0.9838466509838473,1.0
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,3,0.2,0.26666666666666666,2,0.2544699167715676,0.0
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,4,0.26666666666666666,0.3333333333333333,7,0.3026284987079065,0.14285714285714285
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,5,0.3333333333333333,0.4,12,0.36592117508522576,0.4166666666666667
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,6,0.4,0.4666666666666667,8,0.42444945114567584,0.375
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,7,0.4666666666666667,0.5333333333333333,21,0.49912315799436063,0.5238095238095238
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,8,0.5333333333333333,0.6,13,0.5645510629637929,0.6153846153846154
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,9,0.6,0.6666666666666666,15,0.630016447824148,0.5333333333333333
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,10,0.6666666666666666,0.7333333333333333,18,0.7042913260864199,0.7222222222222222
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,11,0.7333333333333333,0.8,17,0.764010945826319,0.8235294117647058
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,12,0.8,0.8666666666666667,31,0.833441086118772,0.7419354838709677
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,13,0.8666666666666667,0.9333333333333333,28,0.8994704043411017,0.75
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.8466058217496742,360,14,0.9333333333333333,1.0,188,0.9868883661176652,0.9787234042553191
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,2,0.13333333333333333,0.2,1,0.15902404291863553,0.0
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,3,0.2,0.26666666666666666,5,0.25412160425179975,0.4
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,4,0.26666666666666666,0.3333333333333333,18,0.2980093126303959,0.16666666666666666
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,5,0.3333333333333333,0.4,17,0.37304177012080725,0.35294117647058826
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,6,0.4,0.4666666666666667,20,0.43061523462392276,0.45
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,7,0.4666666666666667,0.5333333333333333,20,0.49631498282129194,0.6
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,8,0.5333333333333333,0.6,25,0.5655131231969509,0.6
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,9,0.6,0.6666666666666666,27,0.6338668022558032,0.48148148148148145
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,10,0.6666666666666666,0.7333333333333333,29,0.6966312992470213,0.5172413793103449
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,11,0.7333333333333333,0.8,29,0.7605533392057873,0.7931034482758621
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,12,0.8,0.8666666666666667,30,0.8363599292179279,0.7666666666666667
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,13,0.8666666666666667,0.9333333333333333,25,0.9004724746316222,1.0
Digits,7,Gradient Boosting,Raw,Feature masking,0.4,0.8466058217496742,360,14,0.9333333333333333,1.0,114,0.9812875546193894,0.9122807017543859
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,2,0.13333333333333333,0.2,1,0.1703466050890713,0.0
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,3,0.2,0.26666666666666666,1,0.250126723069744,0.0
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,4,0.26666666666666666,0.3333333333333333,16,0.31088026822026593,0.25
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,5,0.3333333333333333,0.4,11,0.36901056334062543,0.2727272727272727
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,6,0.4,0.4666666666666667,16,0.4409423570652659,0.375
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,7,0.4666666666666667,0.5333333333333333,20,0.497506383409229,0.5
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,8,0.5333333333333333,0.6,22,0.5719800855508235,0.5
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,9,0.6,0.6666666666666666,19,0.6392387636206481,0.5789473684210527
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,10,0.6666666666666666,0.7333333333333333,22,0.7043913782545809,0.5454545454545454
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,11,0.7333333333333333,0.8,32,0.7687749792690872,0.5625
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,12,0.8,0.8666666666666667,32,0.8337817273774705,0.71875
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,13,0.8666666666666667,0.9333333333333333,35,0.9029488144774394,0.8285714285714286
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.8466058217496742,360,14,0.9333333333333333,1.0,133,0.9860352296446221,0.924812030075188
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,3,0.2,0.26666666666666666,6,0.2285457750546597,0.3333333333333333
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,4,0.26666666666666666,0.3333333333333333,11,0.30918162320495124,0.18181818181818182
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,5,0.3333333333333333,0.4,30,0.37015969857885367,0.23333333333333334
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,6,0.4,0.4666666666666667,25,0.43103181545335284,0.32
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,7,0.4666666666666667,0.5333333333333333,31,0.5034348843067121,0.3225806451612903
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,8,0.5333333333333333,0.6,29,0.5669738489793642,0.2413793103448276
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,9,0.6,0.6666666666666666,31,0.6335144397890834,0.6451612903225806
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,10,0.6666666666666666,0.7333333333333333,26,0.6985389057410856,0.7692307692307693
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,11,0.7333333333333333,0.8,25,0.7716951432625736,0.64
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,12,0.8,0.8666666666666667,24,0.8368715569012961,0.8333333333333334
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,13,0.8666666666666667,0.9333333333333333,36,0.9039852660744712,0.6944444444444444
Digits,7,Gradient Boosting,Raw,Feature masking,0.5,0.8466058217496742,360,14,0.9333333333333333,1.0,86,0.97743147362498,0.8953488372093024
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,3,0.2,0.26666666666666666,4,0.23446393165317406,0.25
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,4,0.26666666666666666,0.3333333333333333,5,0.3048841904890759,0.2
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,5,0.3333333333333333,0.4,17,0.372418899894687,0.23529411764705882
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,6,0.4,0.4666666666666667,30,0.43360041461805016,0.3333333333333333
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,7,0.4666666666666667,0.5333333333333333,18,0.5061958374902384,0.16666666666666666
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,8,0.5333333333333333,0.6,25,0.5669883770496008,0.36
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,9,0.6,0.6666666666666666,27,0.6306240237260329,0.3333333333333333
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,10,0.6666666666666666,0.7333333333333333,33,0.6986859923837392,0.5151515151515151
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,11,0.7333333333333333,0.8,24,0.7656651019582169,0.75
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,12,0.8,0.8666666666666667,29,0.8346614502461014,0.6896551724137931
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,13,0.8666666666666667,0.9333333333333333,34,0.9025344807370381,0.7352941176470589
Digits,7,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.8466058217496742,360,14,0.9333333333333333,1.0,114,0.9814440098196224,0.8508771929824561
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,5,0.3333333333333333,0.4,2,0.3541193875618854,0.5
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,6,0.4,0.4666666666666667,2,0.4260857995417907,1.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,8,0.4915371982861802,0.375
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,8,0.5333333333333333,0.6,6,0.5612062965527683,0.6666666666666666
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,9,0.6,0.6666666666666666,8,0.6210024186483922,0.875
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,7,0.7087020117204127,0.7142857142857143
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,11,0.7333333333333333,0.8,9,0.7610871721795435,1.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,12,0.8,0.8666666666666667,13,0.8273440791404436,1.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,15,0.8991696500338655,1.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.0,0.8535795283715506,360,14,0.9333333333333333,1.0,290,0.9918450316476785,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,5,0.3333333333333333,0.4,1,0.35317048017759706,0.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,6,0.4,0.4666666666666667,2,0.4341143477455222,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,8,0.5112756951345953,0.5
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,8,0.5333333333333333,0.6,5,0.5607519938052724,0.6
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,9,0.6,0.6666666666666666,6,0.6407458068886753,0.6666666666666666
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,5,0.691012745244828,0.8
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,11,0.7333333333333333,0.8,8,0.7683731052018756,0.875
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,12,0.8,0.8666666666666667,12,0.8349450053583468,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,16,0.9059898034023957,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.8535795283715506,360,14,0.9333333333333333,1.0,297,0.9951840790130873,1.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,3,0.2,0.26666666666666666,1,0.2503113291556497,0.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,4,0.26666666666666666,0.3333333333333333,2,0.30027301294505915,0.5
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,5,0.3333333333333333,0.4,3,0.3676708190451324,0.6666666666666666
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,6,0.4,0.4666666666666667,3,0.44217921643007835,0.3333333333333333
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,2,0.5151806672302046,1.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,8,0.5333333333333333,0.6,7,0.5723722093974803,0.42857142857142855
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,9,0.6,0.6666666666666666,5,0.6358639285979271,0.8
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,9,0.7004273960874987,0.7777777777777778
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,11,0.7333333333333333,0.8,13,0.7700587465846278,0.6923076923076923
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,12,0.8,0.8666666666666667,6,0.8257354095795892,0.8333333333333334
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,29,0.9064590911132334,1.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.25,0.8535795283715506,360,14,0.9333333333333333,1.0,280,0.9909137184319584,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,3,0.2,0.26666666666666666,1,0.2550179954847163,0.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,4,0.26666666666666666,0.3333333333333333,1,0.30359854726644037,0.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,5,0.3333333333333333,0.4,3,0.3646312773234563,0.6666666666666666
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,6,0.4,0.4666666666666667,2,0.43631391891688404,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,2,0.492581669231693,0.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,8,0.5333333333333333,0.6,5,0.5713336325659893,0.4
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,9,0.6,0.6666666666666666,5,0.6239224751391871,0.8
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,6,0.7023156869536388,0.6666666666666666
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,11,0.7333333333333333,0.8,11,0.768703153654376,0.8181818181818182
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,12,0.8,0.8666666666666667,13,0.8376251139388452,0.6923076923076923
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,9,0.9137656298176293,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.8535795283715506,360,14,0.9333333333333333,1.0,302,0.992164014442024,1.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,5,0.3333333333333333,0.4,3,0.37230752986216703,0.3333333333333333
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,6,0.4,0.4666666666666667,3,0.4500300489820858,0.6666666666666666
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,7,0.49675269773558867,0.0
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,8,0.5333333333333333,0.6,11,0.5691094859707722,0.6363636363636364
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,9,0.6,0.6666666666666666,11,0.63859916990479,0.6363636363636364
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,14,0.7082029824355621,0.7857142857142857
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,11,0.7333333333333333,0.8,8,0.7708936112216048,0.875
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,12,0.8,0.8666666666666667,16,0.8365258515911469,0.875
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,20,0.89808840547892,0.9
Digits,8,Logistic Regression,Raw,Gaussian noise,0.5,0.8535795283715506,360,14,0.9333333333333333,1.0,267,0.9897940051341548,0.9850187265917603
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,5,0.3333333333333333,0.4,2,0.39448142478335524,0.5
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,6,0.4,0.4666666666666667,2,0.43589286964744056,0.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,9,0.5093416224947744,0.2222222222222222
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,8,0.5333333333333333,0.6,6,0.5782820675595516,0.6666666666666666
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,9,0.6,0.6666666666666666,8,0.6246480598980404,0.75
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,11,0.7029168124651719,0.5454545454545454
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,11,0.7333333333333333,0.8,13,0.767932369813387,0.7692307692307693
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,12,0.8,0.8666666666666667,11,0.8382805327049921,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,21,0.9079130590349697,0.8571428571428571
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.8535795283715506,360,14,0.9333333333333333,1.0,277,0.9932679552366115,0.9819494584837545
Digits,8,Logistic Regression,Raw,Gaussian noise,1.0,0.8535795283715506,360,6,0.4,0.4666666666666667,7,0.4333086770190782,0.42857142857142855
Digits,8,Logistic Regression,Raw,Gaussian noise,1.0,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,12,0.503367631023479,0.3333333333333333
Digits,8,Logistic Regression,Raw,Gaussian noise,1.0,0.8535795283715506,360,8,0.5333333333333333,0.6,20,0.564481706238195,0.55
Digits,8,Logistic Regression,Raw,Gaussian noise,1.0,0.8535795283715506,360,9,0.6,0.6666666666666666,12,0.6227017495113657,0.75
Digits,8,Logistic Regression,Raw,Gaussian noise,1.0,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,12,0.6974761146721908,0.6666666666666666
Digits,8,Logistic Regression,Raw,Gaussian noise,1.0,0.8535795283715506,360,11,0.7333333333333333,0.8,22,0.7563077878049049,0.5
Digits,8,Logistic Regression,Raw,Gaussian noise,1.0,0.8535795283715506,360,12,0.8,0.8666666666666667,25,0.8372500377644869,0.6
Digits,8,Logistic Regression,Raw,Gaussian noise,1.0,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,30,0.8986265874074147,0.7
Digits,8,Logistic Regression,Raw,Gaussian noise,1.0,0.8535795283715506,360,14,0.9333333333333333,1.0,220,0.9866108647726861,0.8954545454545455
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.8535795283715506,360,6,0.4,0.4666666666666667,4,0.45044356357816673,0.25
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,9,0.49937102153677426,0.2222222222222222
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.8535795283715506,360,8,0.5333333333333333,0.6,18,0.5682304088380663,0.5555555555555556
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.8535795283715506,360,9,0.6,0.6666666666666666,16,0.636059751122019,0.625
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,8,0.7029610777479147,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.8535795283715506,360,11,0.7333333333333333,0.8,18,0.7739305913612096,0.4444444444444444
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.8535795283715506,360,12,0.8,0.8666666666666667,17,0.8311161433184049,0.6470588235294118
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,35,0.9023918631400564,0.6285714285714286
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.8535795283715506,360,14,0.9333333333333333,1.0,235,0.9903609992559711,0.8808510638297873
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,5,0.3333333333333333,0.4,3,0.36663301777844154,1.0
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,6,0.4,0.4666666666666667,11,0.431981510520828,0.18181818181818182
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,19,0.5085384567266896,0.47368421052631576
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,8,0.5333333333333333,0.6,15,0.5672467938964605,0.6
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,9,0.6,0.6666666666666666,15,0.6345962601570445,0.3333333333333333
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,20,0.7062650123771999,0.45
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,11,0.7333333333333333,0.8,28,0.7640985419633874,0.6785714285714286
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,12,0.8,0.8666666666666667,29,0.8265694956732802,0.6551724137931034
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,28,0.9060744377261393,0.42857142857142855
Digits,8,Logistic Regression,Raw,Gaussian noise,1.5,0.8535795283715506,360,14,0.9333333333333333,1.0,192,0.985584445979903,0.7395833333333334
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,5,0.3333333333333333,0.4,2,0.372231375159595,1.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,6,0.4,0.4666666666666667,9,0.4464839751273002,0.3333333333333333
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,16,0.5100563075316885,0.3125
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,8,0.5333333333333333,0.6,15,0.5697209167499433,0.7333333333333333
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,9,0.6,0.6666666666666666,13,0.6340267103041233,0.3076923076923077
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,13,0.7007221874022258,0.3076923076923077
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,11,0.7333333333333333,0.8,27,0.7727522463777853,0.5925925925925926
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,12,0.8,0.8666666666666667,31,0.8403675954344935,0.7741935483870968
